######## Translation table for ROC # 14
######## Mon Jun  9 17:51:34 EDT 1997
######## By uid=1990(serov) gid=146(clas)
######## Version # 1
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
EC  	4	1	20	1	540	0	14	11	1881	51
EC  	4	1	21	1	540	0	14	11	1881	52
EC  	4	1	22	1	540	0	14	11	1881	53
EC  	4	1	23	1	540	0	14	11	1881	54
EC  	4	1	24	1	540	0	14	11	1881	55
EC  	4	1	25	1	540	0	14	11	1881	56
EC  	4	1	26	1	540	0	14	11	1881	57
EC  	4	1	27	1	540	0	14	11	1881	58
EC  	4	1	28	1	540	0	14	11	1881	59
EC  	4	1	29	1	540	0	14	11	1881	60
EC  	4	1	30	1	540	0	14	11	1881	61
EC  	4	1	31	1	540	0	14	11	1881	62
EC  	4	1	32	1	540	0	14	11	1881	63
EC  	3	4	21	1	530	0	14	12	1881	0
EC  	3	4	22	1	530	0	14	12	1881	1
EC  	3	4	23	1	530	0	14	12	1881	2
EC  	3	4	24	1	530	0	14	12	1881	3
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
EC  	3	4	25	1	530	0	14	12	1881	4
EC  	3	4	26	1	530	0	14	12	1881	5
EC  	3	4	27	1	530	0	14	12	1881	6
EC  	3	4	28	1	530	0	14	12	1881	7
EC  	3	4	29	1	530	0	14	12	1881	8
EC  	3	4	30	1	530	0	14	12	1881	9
EC  	3	4	31	1	530	0	14	12	1881	10
EC  	3	4	32	1	530	0	14	12	1881	11
EC  	3	4	33	1	530	0	14	12	1881	12
EC  	3	4	34	1	530	0	14	12	1881	13
EC  	3	4	35	1	530	0	14	12	1881	14
EC  	3	4	36	1	530	0	14	12	1881	15
EC  	3	5	1	1	530	0	14	12	1881	16
EC  	3	5	2	1	530	0	14	12	1881	17
EC  	3	5	3	1	530	0	14	12	1881	18
EC  	3	5	4	1	530	0	14	12	1881	19
EC  	3	5	5	1	530	0	14	12	1881	20
EC  	3	5	6	1	530	0	14	12	1881	21
EC  	3	5	7	1	530	0	14	12	1881	22
EC  	3	5	8	1	530	0	14	12	1881	23
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
EC  	3	5	9	1	530	0	14	12	1881	24
EC  	3	5	10	1	530	0	14	12	1881	25
EC  	3	5	11	1	530	0	14	12	1881	26
EC  	3	5	12	1	530	0	14	12	1881	27
EC  	3	5	13	1	530	0	14	12	1881	28
EC  	3	5	14	1	530	0	14	12	1881	29
