######## Translation table for ROC # 17
######## Tue Feb  3 20:05:17 EST 1998
######## By uid=1990(serov) gid=146(clas)
######## Version # 1
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	1	20	0	710	0	17	14	1877	83
TAGE	1	1	21	0	710	0	17	14	1877	84
TAGE	1	1	22	0	710	0	17	14	1877	85
TAGE	1	1	23	0	710	0	17	14	1877	86
TAGE	1	1	24	0	710	0	17	14	1877	87
TAGE	1	1	25	0	710	0	17	14	1877	88
TAGE	1	1	26	0	710	0	17	14	1877	89
TAGE	1	1	27	0	710	0	17	14	1877	90
TAGE	1	1	28	0	710	0	17	14	1877	91
TAGE	1	1	29	0	710	0	17	14	1877	92
TAGE	1	1	30	0	710	0	17	14	1877	93
TAGE	1	1	31	0	710	0	17	14	1877	94
TAGE	1	1	32	0	710	0	17	14	1877	95
#############################
# fake the rest of slot 13
#############################
TAGE	1	13	1	0	710	0	17	14	1877	0
TAGE	1	13	2	0	710	0	17	14	1877	1
TAGE	1	13	3	0	710	0	17	14	1877	2
TAGE	1	13	4	0	710	0	17	14	1877	3
TAGE	1	13	5	0	710	0	17	14	1877	4
TAGE	1	13	6	0	710	0	17	14	1877	5
TAGE	1	13	7	0	710	0	17	14	1877	6
TAGE	1	13	8	0	710	0	17	14	1877	7
TAGE	1	13	9	0	710	0	17	14	1877	8
TAGE	1	13	10	0	710	0	17	14	1877	9
TAGE	1	13	11	0	710	0	17	14	1877	10
TAGE	1	13	12	0	710	0	17	14	1877	11
TAGE	1	13	13	0	710	0	17	14	1877	12
TAGE	1	13	14	0	710	0	17	14	1877	13
TAGE	1	13	15	0	710	0	17	14	1877	14
TAGE	1	13	16	0	710	0	17	14	1877	15
#
TAGE	1	13	17	0	710	0	17	14	1877	16
TAGE	1	13	18	0	710	0	17	14	1877	17
TAGE	1	13	19	0	710	0	17	14	1877	18
TAGE	1	13	20	0	710	0	17	14	1877	19
TAGE	1	13	21	0	710	0	17	14	1877	20
TAGE	1	13	22	0	710	0	17	14	1877	21
TAGE	1	13	23	0	710	0	17	14	1877	22
TAGE	1	13	24	0	710	0	17	14	1877	23
TAGE	1	13	25	0	710	0	17	14	1877	24
TAGE	1	13	26	0	710	0	17	14	1877	25
TAGE	1	13	27	0	710	0	17	14	1877	26
TAGE	1	13	28	0	710	0	17	14	1877	27
TAGE	1	13	29	0	710	0	17	14	1877	28
TAGE	1	13	30	0	710	0	17	14	1877	29
TAGE	1	13	31	0	710	0	17	14	1877	30
TAGE	1	13	32	0	710	0	17	14	1877	31
#
TAGE	1	13	33	0	710	0	17	14	1877	32
TAGE	1	13	34	0	710	0	17	14	1877	33
TAGE	1	13	35	0	710	0	17	14	1877	34
TAGE	1	13	36	0	710	0	17	14	1877	35
TAGE	1	13	37	0	710	0	17	14	1877	36
TAGE	1	13	38	0	710	0	17	14	1877	37
TAGE	1	13	39	0	710	0	17	14	1877	38
TAGE	1	13	40	0	710	0	17	14	1877	39
TAGE	1	13	41	0	710	0	17	14	1877	40
TAGE	1	13	42	0	710	0	17	14	1877	41
TAGE	1	13	43	0	710	0	17	14	1877	42
TAGE	1	13	44	0	710	0	17	14	1877	43
TAGE	1	13	45	0	710	0	17	14	1877	44
TAGE	1	13	46	0	710	0	17	14	1877	45
TAGE	1	13	47	0	710	0	17	14	1877	46
TAGE	1	13	48	0	710	0	17	14	1877	47
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	1	81	0	710	0	17	15	1877	48
TAGE	1	1	82	0	710	0	17	15	1877	49
TAGE	1	1	83	0	710	0	17	15	1877	50
